delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
13708.0,dhl,clothing,ev bike,standard,east,hot,171.6,29.25,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,945.75
13712.0,dhl,electronics,bike,express,central,rainy,183.4,28.87,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000005,yes,delayed,3,1053.61
13725.0,dhl,clothing,scooter,same day,west,stormy,228.9,5.19,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,3,1260.07
13732.0,dhl,fragile items,scooter,two day,central,clear,162.7,31.85,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,5,909.05
13743.0,dhl,furniture,ev bike,express,east,hot,89.1,35.12,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000003,yes,failed,2,600.86
13746.0,dhl,cosmetics,scooter,standard,west,stormy,55.0,36.21,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,383.63
13748.0,dhl,cosmetics,bike,same day,west,cold,113.5,0.99,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,4,670.47
13751.0,dhl,cosmetics,van,same day,south,cold,269.7,35.71,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,3,1555.63
13766.0,dhl,groceries,truck,standard,central,rainy,110.5,27.29,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,4,634.37
13774.0,dhl,pharmacy,scooter,same day,north,foggy,212.2,10.69,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,5,1193.07
13779.0,dhl,electronics,bike,two day,central,rainy,135.1,49.34,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,4,823.52
13801.0,dhl,cosmetics,bike,two day,south,clear,212.9,37.12,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,3,1175.86
13802.0,dhl,pharmacy,scooter,same day,north,hot,110.1,31.37,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,3,744.61
13820.0,dhl,fragile items,van,express,east,rainy,220.5,42.83,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000006,yes,failed,1,1280.99
13821.0,dhl,pharmacy,truck,express,west,cold,76.2,36.68,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,no,delivered,5,541.04
13827.0,dhl,electronics,van,same day,north,cold,50.5,35.57,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,5,459.21
13834.0,dhl,furniture,scooter,two day,west,cold,171.1,41.73,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,4,980.69
13846.0,dhl,automobile parts,ev van,express,east,foggy,194.9,23.16,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000005,yes,delayed,3,1093.98
13850.0,dhl,furniture,truck,standard,central,hot,87.9,1.76,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,4,444.78
13853.0,dhl,fragile items,scooter,express,east,foggy,54.0,42.42,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000003,yes,delayed,3,447.26
13863.0,dhl,electronics,ev bike,same day,west,foggy,199.5,43.93,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,failed,2,1229.29
13890.0,dhl,clothing,van,standard,south,clear,115.0,11.75,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,610.25
13905.0,dhl,pharmacy,scooter,standard,north,foggy,142.3,10.75,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,743.75
13909.0,dhl,pharmacy,van,same day,central,rainy,193.2,49.52,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,delayed,3,1214.92
13918.0,dhl,cosmetics,scooter,express,east,clear,27.9,32.09,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,delivered,4,285.77
13922.0,dhl,electronics,ev van,same day,central,cold,208.2,33.63,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,4,1241.89
13923.0,dhl,fragile items,van,two day,central,cold,194.0,44.42,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,5,1103.26
13927.0,dhl,documents,bike,two day,east,rainy,79.8,16.49,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,3,448.47
13928.0,dhl,electronics,ev bike,same day,north,rainy,267.1,38.96,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,delayed,2,1552.38
13944.0,dhl,cosmetics,ev bike,same day,central,rainy,236.3,36.64,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,failed,2,1391.42
13967.0,dhl,clothing,bike,standard,north,hot,116.1,36.62,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,690.36
13996.0,dhl,fragile items,ev van,two day,east,hot,211.3,36.52,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,1166.06
14001.0,dhl,pharmacy,truck,same day,central,rainy,81.1,5.29,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,5,521.37
14027.0,dhl,groceries,bike,two day,north,cold,147.3,10.31,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,4,767.43
14034.0,dhl,electronics,scooter,standard,south,rainy,113.0,47.8,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,5,708.4
14046.0,dhl,electronics,ev van,two day,central,foggy,275.8,35.61,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,5,1485.83
14085.0,dhl,clothing,bike,standard,south,rainy,75.4,14.65,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,420.95
14094.0,dhl,pharmacy,bike,same day,north,stormy,148.7,1.18,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,2,847.04
14097.0,dhl,cosmetics,van,express,central,stormy,3.7,8.88,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,yes,delayed,2,95.6674
14106.0,dhl,pharmacy,truck,two day,south,stormy,132.9,13.3,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,4,704.4
14108.0,dhl,clothing,ev van,express,south,clear,49.8,10.26,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000003,no,delivered,5,329.78
14112.0,dhl,documents,bike,same day,west,foggy,35.3,1.05,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,4,279.65
14120.0,dhl,electronics,van,standard,north,hot,185.6,11.35,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,962.05
14121.0,dhl,documents,bike,two day,north,cold,174.7,23.42,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,5,943.76
14129.0,dhl,clothing,van,standard,south,cold,15.3,28.17,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000024,no,delivered,4,161.01
14130.0,dhl,electronics,van,same day,central,foggy,242.7,3.01,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000008,yes,delayed,2,1322.53
14137.0,dhl,electronics,scooter,standard,north,stormy,198.0,26.65,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,delivered,5,1069.95
14138.0,dhl,automobile parts,scooter,same day,north,stormy,174.5,16.3,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,delayed,2,1021.4
14147.0,dhl,documents,scooter,two day,central,cold,3.6,26.6,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,5,95.6674
14151.0,dhl,electronics,bike,same day,south,clear,107.0,25.72,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,3,712.16
14157.0,dhl,clothing,bike,same day,central,rainy,102.4,21.49,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,676.47
14165.0,dhl,automobile parts,ev bike,two day,central,stormy,283.3,37.5,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,5,1529.0
14181.0,dhl,groceries,van,express,south,hot,235.4,16.82,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000006,yes,delayed,2,1277.46
14196.0,dhl,documents,bike,standard,east,foggy,147.0,39.64,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,853.92
14202.0,dhl,groceries,bike,express,central,stormy,279.1,18.53,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000007,yes,delayed,2,1501.09
14211.0,dhl,cosmetics,bike,same day,south,stormy,208.9,20.09,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,failed,1,1204.77
14218.0,dhl,clothing,truck,standard,east,stormy,272.5,13.52,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,4,1403.06
14219.0,dhl,pharmacy,ev van,express,west,stormy,272.6,26.61,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000007,yes,delayed,2,1492.83
14234.0,dhl,fragile items,truck,express,west,hot,293.6,12.93,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000007,yes,delayed,3,1556.79
14235.0,dhl,clothing,ev van,same day,north,foggy,199.3,11.73,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,delayed,3,1131.69
14242.0,dhl,pharmacy,scooter,express,south,hot,143.7,8.3,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000004,yes,delayed,2,793.4
14259.0,dhl,furniture,ev bike,standard,east,cold,253.3,21.6,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,1331.3
14263.0,dhl,furniture,ev bike,two day,south,rainy,262.0,8.6,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000016,no,delivered,5,1335.8
14268.0,dhl,clothing,bike,same day,north,rainy,182.5,34.85,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,1117.05
14282.0,dhl,documents,van,two day,south,foggy,156.2,43.73,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,5,912.19
14283.0,dhl,groceries,scooter,two day,central,rainy,42.1,38.75,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,5,326.75
14287.0,dhl,clothing,scooter,same day,east,hot,232.4,23.77,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,3,1333.31
14294.0,dhl,fragile items,ev van,express,central,foggy,226.2,46.58,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000006,yes,failed,1,1320.74
14295.0,dhl,pharmacy,van,standard,east,stormy,157.3,33.83,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,delivered,5,887.99
14297.0,dhl,clothing,ev van,express,north,stormy,101.4,6.09,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000004,yes,delayed,2,575.27
14313.0,dhl,fragile items,scooter,standard,west,hot,43.3,21.15,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,3,279.95
14323.0,dhl,cosmetics,van,express,south,hot,234.5,27.22,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000006,yes,delayed,3,1304.16
14327.0,dhl,automobile parts,truck,standard,south,stormy,293.1,31.29,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000024,no,delivered,5,1559.37
14332.0,dhl,documents,van,express,central,stormy,108.2,6.17,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000004,yes,failed,1,609.51
14333.0,dhl,furniture,ev bike,express,east,foggy,226.1,26.36,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000006,yes,delayed,2,1259.58
14350.0,dhl,cosmetics,scooter,two day,north,rainy,136.6,17.71,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000016,no,delivered,4,736.13
14353.0,dhl,cosmetics,van,express,central,cold,190.7,4.01,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000005,yes,delayed,3,1015.53
14364.0,dhl,fragile items,van,same day,west,foggy,31.4,18.4,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,4,312.2
14365.0,dhl,furniture,ev bike,express,south,clear,131.1,27.58,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000004,no,delivered,3,788.24
14367.0,dhl,documents,scooter,two day,west,clear,230.9,25.32,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,delivered,4,1230.46
14368.0,dhl,clothing,van,standard,south,cold,261.9,42.53,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,5,1437.09
14372.0,dhl,electronics,ev van,express,west,cold,40.2,29.69,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,yes,delayed,3,340.07
14381.0,dhl,documents,ev van,same day,north,foggy,77.3,39.81,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,5,605.93
14389.0,dhl,furniture,truck,standard,west,hot,57.2,19.3,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,4,343.9
14395.0,dhl,fragile items,truck,express,east,foggy,122.5,4.24,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000004,yes,delayed,3,675.22
14402.0,dhl,clothing,ev bike,express,central,stormy,247.8,39.0,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000006,yes,delayed,2,1406.0
14403.0,dhl,fragile items,van,standard,south,clear,148.2,34.73,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,845.19
14404.0,dhl,cosmetics,ev van,express,east,clear,198.8,8.31,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000005,yes,delayed,2,1068.93
14412.0,dhl,pharmacy,scooter,two day,east,stormy,87.0,36.64,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,3,544.92
14419.0,dhl,furniture,truck,standard,south,foggy,146.2,22.22,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,5,797.66
14443.0,dhl,cosmetics,truck,express,east,clear,243.3,40.58,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000006,yes,delayed,3,1388.24
14468.0,dhl,automobile parts,bike,same day,north,clear,237.4,44.5,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,4,1420.5
14474.0,dhl,pharmacy,ev bike,standard,north,hot,179.4,19.92,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,3,956.76
14479.0,dhl,documents,bike,same day,south,clear,206.1,32.88,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,4,1229.14
14507.0,dhl,clothing,van,same day,south,stormy,139.0,29.68,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,delayed,3,884.04
14515.0,dhl,documents,ev van,two day,north,foggy,205.4,13.63,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,3,1067.89
14519.0,dhl,groceries,scooter,two day,central,foggy,151.5,3.7,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,4,768.6
14537.0,dhl,groceries,scooter,standard,east,cold,258.4,8.3,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,1316.9
14540.0,dhl,electronics,bike,same day,east,clear,3.6,38.39,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000008,no,delivered,5,230.17
14545.0,dhl,pharmacy,bike,two day,west,rainy,88.6,31.66,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,3,537.98
14554.0,dhl,documents,van,standard,east,hot,246.0,24.22,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,5,1302.66
14555.0,dhl,groceries,scooter,same day,west,hot,297.1,5.46,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,2,1613.38
14573.0,dhl,fragile items,van,same day,south,rainy,160.2,19.79,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,5,960.37
14582.0,dhl,clothing,bike,standard,north,clear,217.6,16.58,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,1137.74
14599.0,dhl,automobile parts,bike,standard,east,foggy,116.5,29.74,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,671.72
14609.0,dhl,cosmetics,van,standard,central,hot,215.1,10.57,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,4,1107.21
14620.0,dhl,furniture,ev bike,express,west,hot,216.3,16.93,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000006,no,delivered,3,1182.29
14622.0,dhl,groceries,ev bike,two day,west,hot,214.4,14.12,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,4,1114.36
14626.0,dhl,pharmacy,bike,same day,central,foggy,126.2,33.13,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,5,830.39
14646.0,dhl,electronics,truck,standard,west,foggy,66.9,37.88,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,448.14
14652.0,dhl,pharmacy,ev van,express,north,cold,295.2,23.6,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000007,yes,delayed,2,1596.8
14655.0,dhl,documents,truck,two day,east,hot,287.9,32.25,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,5,1536.25
14656.0,dhl,clothing,scooter,same day,central,stormy,279.1,10.5,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000008,yes,delayed,2,1527.0
14660.0,dhl,fragile items,scooter,express,west,hot,163.4,35.14,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000005,yes,delayed,2,972.42
14665.0,dhl,automobile parts,bike,same day,central,hot,290.8,7.56,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,3,1576.68
14666.0,dhl,pharmacy,ev bike,same day,central,cold,25.9,33.38,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,3,329.64
14670.0,dhl,fragile items,ev bike,express,west,clear,27.6,14.21,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,delivered,4,230.63
14689.0,dhl,clothing,ev bike,same day,west,cold,289.3,41.07,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,failed,2,1632.7206
14694.0,dhl,fragile items,bike,standard,central,clear,234.8,18.14,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,1228.42
14712.0,dhl,clothing,ev van,same day,central,foggy,283.0,40.9,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,2,1632.7206
14727.0,dhl,pharmacy,scooter,express,west,stormy,179.1,35.03,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000005,yes,delayed,2,1050.59
14729.0,dhl,furniture,ev van,two day,east,rainy,36.5,26.05,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,4,260.65
14737.0,dhl,clothing,van,express,south,clear,238.4,2.44,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000006,yes,delayed,3,1249.32
14757.0,dhl,documents,scooter,same day,north,rainy,118.1,25.96,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,5,768.38
14758.0,dhl,clothing,bike,standard,east,hot,23.8,29.96,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,5,208.88
14759.0,dhl,furniture,bike,standard,east,foggy,166.6,33.28,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,932.84
14760.0,dhl,pharmacy,bike,two day,central,cold,197.3,15.09,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,4,1031.77
14762.0,dhl,clothing,scooter,same day,central,stormy,89.7,21.45,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,612.85
14764.0,dhl,documents,van,same day,south,rainy,149.1,10.38,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,876.64
14773.0,dhl,fragile items,van,two day,south,cold,168.9,36.64,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,3,954.42
14794.0,dhl,cosmetics,ev bike,two day,north,clear,104.8,5.49,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,540.47
14803.0,dhl,documents,ev bike,same day,north,rainy,163.1,42.75,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,failed,2,1043.75
14831.0,dhl,electronics,truck,express,central,hot,93.7,16.88,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,no,delivered,3,569.14
14871.0,dhl,automobile parts,scooter,two day,west,foggy,94.7,42.39,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,600.67
14872.0,dhl,automobile parts,ev van,standard,north,cold,172.0,23.77,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,3,931.31
14876.0,dhl,electronics,ev van,express,east,clear,148.6,44.8,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000004,yes,delayed,2,927.4
14879.0,dhl,fragile items,van,two day,central,clear,41.5,48.89,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,4,354.17
14881.0,dhl,groceries,bike,same day,south,stormy,159.8,20.97,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,3,961.91
14895.0,dhl,cosmetics,truck,two day,north,clear,101.7,26.51,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,4,588.03
14896.0,dhl,electronics,bike,same day,central,foggy,195.2,36.33,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,3,1184.99
14899.0,dhl,pharmacy,truck,same day,south,hot,195.2,41.24,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,3,1199.72
14906.0,dhl,furniture,bike,express,east,hot,103.2,41.91,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000004,no,delivered,5,691.73
14919.0,dhl,cosmetics,ev bike,two day,central,clear,185.5,36.56,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,4,1037.18
14931.0,dhl,furniture,bike,standard,south,cold,288.7,42.25,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,1570.25
14941.0,dhl,electronics,van,standard,south,cold,54.9,9.43,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,5,302.79
14945.0,dhl,groceries,ev bike,two day,west,cold,49.1,29.58,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,3,334.24
14946.0,dhl,automobile parts,ev van,express,west,clear,13.7,47.18,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,delivered,4,260.04
14949.0,dhl,furniture,bike,express,west,clear,192.0,14.08,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000005,yes,delayed,2,1052.24
14950.0,dhl,clothing,ev bike,express,north,clear,90.1,6.77,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,no,delivered,4,520.81
14955.0,dhl,cosmetics,ev bike,two day,north,cold,151.9,4.31,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,4,772.43
14957.0,dhl,automobile parts,bike,express,south,rainy,212.6,9.49,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000006,yes,failed,1,1141.47
14958.0,dhl,cosmetics,bike,two day,west,foggy,65.0,20.35,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,3,386.05
14959.0,dhl,electronics,ev van,standard,south,foggy,95.7,13.65,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,3,519.45
14969.0,dhl,pharmacy,ev van,standard,east,hot,92.7,31.1,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,556.8
14973.0,dhl,groceries,truck,express,south,cold,117.3,24.81,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000004,yes,delayed,3,710.93
15007.0,dhl,electronics,truck,express,east,cold,169.8,24.1,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000005,yes,delayed,2,971.3
15008.0,dhl,documents,ev bike,standard,south,rainy,211.4,7.85,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,5,1080.55
15013.0,dhl,furniture,truck,express,central,foggy,205.6,15.12,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000006,yes,delayed,3,1123.36
15038.0,dhl,cosmetics,truck,express,central,rainy,136.5,10.64,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000004,yes,delayed,2,764.42
15044.0,dhl,fragile items,ev van,two day,south,rainy,182.6,20.36,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,delivered,4,974.08
15058.0,dhl,cosmetics,bike,express,west,stormy,192.1,27.03,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000005,yes,failed,1,1091.59
15066.0,dhl,cosmetics,scooter,same day,south,rainy,278.1,15.98,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000008,yes,failed,2,1538.44
15070.0,dhl,cosmetics,bike,two day,north,clear,284.7,48.35,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,3,1568.55
15075.0,dhl,fragile items,van,same day,east,hot,56.6,44.17,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,4,515.51
15084.0,dhl,electronics,bike,standard,central,rainy,44.2,9.02,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,5,248.06
15128.0,dhl,electronics,scooter,standard,central,cold,62.9,37.78,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,427.84
15139.0,dhl,groceries,bike,standard,north,hot,43.6,0.67,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,4,219.86
15148.0,dhl,documents,ev van,two day,west,clear,202.8,8.21,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,1038.63
15160.0,dhl,electronics,truck,express,central,rainy,24.8,46.6,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000002,yes,delayed,2,313.8
15169.0,dhl,clothing,scooter,same day,east,hot,260.0,18.59,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,4,1455.77
15172.0,dhl,pharmacy,scooter,same day,central,stormy,200.1,8.73,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,4,1126.69
15180.0,dhl,groceries,bike,same day,south,foggy,54.9,14.17,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,5,417.01
15182.0,dhl,cosmetics,van,standard,south,clear,223.1,9.19,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,3,1143.07
